Fold,Repeat,Fold_Within_Repeat,Split_Random_State,Outer_CV_Strategy,n_train,n_test,n_features,FS_N_FEATURES_SELECTED,FS_N_FEATURES_CONFIG,FS_N_FEATURES_MODE,FS_METHOD,train_class_distribution,test_class_distribution,test_patients,Model,AUC,Acc,BalAcc,PRAUC,Precision,Recall,F1,Specificity,Decision_Threshold,BestInnerAUC
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",XGBoost,0.7708333333333334,0.5,0.5833333333333334,0.8166666666666667,0.3,0.75,0.42857142857142855,0.4166666666666667,0.40526333451271057,0.7145882352941176
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",LightGBM,0.7291666666666666,0.375,0.5,0.6964285714285714,0.25,0.75,0.375,0.25,0.3345054622335211,0.7219411764705882
14,3,4,102,repeated_stratified_group_kfold,101,16,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 61, np.int64(0): 40}","{np.int64(1): 4, np.int64(0): 12}","['Pre_D_P10', 'Pre_D_P11', 'Pre_D_P31', 'Pre_D_P34', 'Pre_D_P40', 'Pre_D_P41', 'Pre_D_P44', 'Pre_D_P7', 'Pre_D_P9']",ExtraTrees,0.6458333333333334,0.4375,0.5416666666666666,0.5416666666666667,0.2727272727272727,0.75,0.4,0.3333333333333333,0.52447201221083,0.7630058479532164
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",LogisticRegression,0.5,0.8421052631578947,0.5,0.8421052631578947,0.8421052631578947,1.0,0.9142857142857143,0.0,0.49496145657822926,0.494
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",NaiveBayes,0.875,0.6842105263157895,0.6770833333333333,0.9757106608669109,0.9166666666666666,0.6875,0.7857142857142857,0.6666666666666666,0.4671273679624251,0.6317777777777778
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",SVM_Linear,0.8125000000000001,0.7894736842105263,0.7395833333333333,0.9618965327435722,0.9285714285714286,0.8125,0.8666666666666667,0.6666666666666666,0.4821939863622251,0.6073333333333334
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",SVM_RBF,0.9375,0.631578947368421,0.78125,0.9901315789473684,1.0,0.5625,0.72,1.0,0.5581801516098698,0.6184444444444445
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",XGBoost,0.75,0.47368421052631576,0.6875,0.9497380581020287,1.0,0.375,0.5454545454545454,1.0,0.5563150942325592,0.6797142857142857
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",LightGBM,0.75,0.42105263157894735,0.65625,0.9452553971226572,1.0,0.3125,0.47619047619047616,1.0,0.643021017171542,0.6082857142857143
15,3,5,102,repeated_stratified_group_kfold,98,19,6,6,6,fixed,elasticnet_then_mrmr,"{np.int64(1): 49, np.int64(0): 49}","{np.int64(1): 16, np.int64(0): 3}","['Pre_D_P12', 'Pre_D_P15', 'Pre_D_P16', 'Pre_D_P2', 'Pre_D_P29', 'Pre_D_P36', 'Pre_D_P47']",ExtraTrees,0.9375,0.5263157894736842,0.71875,0.9891493055555556,1.0,0.4375,0.6086956521739131,1.0,0.5167115420943692,0.6651111111111111
