Model,Mean_AUC,Std_AUC,Pooled_AUC,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count
SVM_Linear,0.763531746031746,0.0921108936535457,0.7415873015873015,0.8332618201847589,0.0963009141512279,0.8042542272696114,0.6866106442577031,0.1312255079469205,0.672566371681416,0.6980952380952381,0.1163399485261999,0.6671428571428571,0.7408403361344538,0.2045272502329381,0.703125,0.7414285714285713,0.1865713502461679,0.7142857142857143,0.7106506850681079,0.1437475192657962,0.7086614173228346,0.6547619047619048,0.2195129632688782,0.62,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
RandomForest,0.7618650793650794,0.0464432211319977,0.7282539682539683,0.7879087862168375,0.0984904738318579,0.7506208146510753,0.6823249299719888,0.0898520742133932,0.672566371681416,0.6826587301587301,0.1157733317681686,0.6712698412698412,0.7658333333333334,0.1484737163421339,0.7166666666666667,0.726031746031746,0.2011120507112764,0.6825396825396826,0.703520697167756,0.1080448592904025,0.6991869918699187,0.6392857142857142,0.288714407451888,0.66,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
LogisticRegression,0.7592857142857142,0.0940868245922582,0.7526984126984126,0.815964165702636,0.1205646847383226,0.8159866886883196,0.7317086834733895,0.1224442080804989,0.7168141592920354,0.7386904761904762,0.1143132682833385,0.7192063492063492,0.7867821067821068,0.1865884587022483,0.7719298245614035,0.7214285714285714,0.2051000038757218,0.6984126984126984,0.7304843304843305,0.1588454127973014,0.7333333333333333,0.7559523809523809,0.1573051110396088,0.74,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
ExtraTrees,0.7531746031746032,0.0757672604267998,0.7190476190476192,0.8019334089686257,0.1162937268951316,0.8032172152312522,0.6601820728291317,0.1005012740455903,0.6460176991150443,0.6621825396825397,0.0954681084863906,0.6495238095238096,0.7385497835497836,0.1339726548638551,0.7090909090909091,0.6526984126984127,0.1659907685631142,0.6190476190476191,0.6682271217332509,0.123027099911042,0.6610169491525424,0.6716666666666666,0.2207059380966246,0.68,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
SVM_RBF,0.7506746031746032,0.0835672830940966,0.6834920634920635,0.8158350505742579,0.0851249534945663,0.7510360918859165,0.6342717086834735,0.0419335683429793,0.6283185840707964,0.6471428571428571,0.0436481961709135,0.6150793650793651,0.6813315339631129,0.1348116220963429,0.647887323943662,0.7761904761904763,0.1897074434073481,0.7301587301587301,0.6903119868637109,0.0596275058086873,0.6865671641791045,0.5180952380952382,0.2032480026147697,0.5,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
LightGBM,0.7463888888888889,0.0521435819330651,0.6863492063492064,0.798438115280282,0.0821964748340361,0.7658777802509102,0.6567507002801121,0.0774836523953033,0.6460176991150443,0.6705158730158731,0.0602805860553597,0.6453968253968254,0.7077233877233878,0.0867428801016923,0.6949152542372882,0.6941269841269841,0.1720825269152534,0.6507936507936508,0.6801674718196458,0.0921942481431288,0.6721311475409836,0.6469047619047619,0.0958184697139439,0.64,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
KNN,0.7413888888888888,0.1007292320079032,0.6984126984126984,0.7637700918887709,0.1472658460244278,0.7099478796188656,0.6684173669467787,0.1060742928527099,0.6548672566371682,0.675515873015873,0.0861083314597815,0.6533333333333333,0.7054057054057055,0.130442331946293,0.7,0.6993650793650793,0.1830802210697233,0.6666666666666666,0.6848606465997771,0.1353083934877809,0.6829268292682927,0.6516666666666666,0.0960902353693305,0.64,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
RandomForest,0.7405952380952381,0.0706388887774273,0.7393650793650793,0.7789390810758215,0.110851138265546,0.7677758695696661,0.7082773109243696,0.0725358563921179,0.6991150442477876,0.6998809523809524,0.0805518022426886,0.6930158730158731,0.7411904761904762,0.1186603223863964,0.7230769230769231,0.7647619047619048,0.108087662601947,0.746031746031746,0.7398853695324284,0.073224739776441,0.734375,0.635,0.1975123062270073,0.64,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
GradientBoosting,0.7393452380952381,0.083000269786191,0.7058730158730159,0.7771493975447258,0.1350094406063885,0.7311863950208617,0.6589915966386554,0.0861761940266551,0.6460176991150443,0.6368253968253967,0.1027179761057836,0.6288888888888888,0.6664897537962553,0.0970108427914796,0.6533333333333333,0.8036507936507936,0.1299723791809713,0.7777777777777778,0.7181952461799661,0.0816846447835387,0.7101449275362319,0.4699999999999999,0.203415284031898,0.48,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
ExtraTrees,0.7375396825396827,0.0890331878638199,0.7038095238095239,0.7826442930887884,0.1496857229307118,0.7140622300688466,0.6923249299719887,0.114354259391635,0.6814159292035398,0.6913492063492063,0.1135698479141942,0.6812698412698412,0.7483333333333334,0.1325393023471403,0.7288135593220338,0.7193650793650793,0.1764759591908642,0.6825396825396826,0.7111708315882546,0.1268778287377733,0.7049180327868853,0.6633333333333333,0.2135415650406262,0.68,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
XGBoost,0.7301984126984127,0.0693539546489399,0.7158730158730158,0.8004106447704403,0.104660048368755,0.7741832702130871,0.6454201680672269,0.1062533848640643,0.6371681415929203,0.6508730158730158,0.1128136008697278,0.6292063492063492,0.6995104895104894,0.1564049134254286,0.6666666666666666,0.7241269841269842,0.1222094406839759,0.6984126984126984,0.6915527560106586,0.0824194117298415,0.6821705426356589,0.5776190476190476,0.2484309035369785,0.56,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
NaiveBayes,0.7252777777777777,0.1437358119018321,0.6746031746031746,0.7787007485136135,0.1108224848740222,0.7006069498289953,0.6262324929971989,0.1390544552160401,0.6106194690265486,0.5803571428571428,0.1598053860195476,0.5744444444444444,0.6364935587761674,0.1488779948471608,0.6021505376344086,0.8880952380952379,0.0845303298774244,0.8888888888888888,0.7286724386724387,0.0992419309140962,0.717948717948718,0.2726190476190476,0.338447167606365,0.26,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
ExtraTrees,0.7230555555555556,0.0417927796676736,0.7069841269841269,0.7870840994379908,0.0910817402023465,0.7022011138968054,0.6923249299719887,0.0867256656674008,0.6814159292035398,0.7046825396825397,0.0828544060850703,0.6812698412698412,0.7471794871794872,0.0905808925400916,0.7288135593220338,0.7317460317460317,0.2091627480638619,0.6825396825396826,0.711440995651522,0.1031483562073542,0.7049180327868853,0.6776190476190476,0.1397406084204708,0.68,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
LightGBM,0.7221825396825396,0.093275276187724,0.726031746031746,0.7702896272444792,0.1296693562557987,0.7559959146899926,0.6606582633053222,0.1132437292122701,0.6460176991150443,0.6512698412698412,0.111037787597864,0.6453968253968254,0.6856043956043957,0.1475601187608424,0.6949152542372882,0.6649206349206349,0.1840506136090463,0.6507936507936508,0.6695639097744361,0.1570408014826665,0.6721311475409836,0.6376190476190476,0.0902051076782638,0.64,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
XGBoost,0.7107936507936509,0.0720648031486915,0.7044444444444444,0.7789434845908627,0.0768996795134123,0.7504826868603744,0.6441316526610645,0.1075381514482226,0.6283185840707964,0.6406349206349206,0.0893724798875452,0.6274603174603175,0.6754435107376283,0.1042066168189868,0.6779661016949152,0.6626984126984127,0.2134610823098012,0.6349206349206349,0.6533114395183361,0.1491591367119469,0.6557377049180327,0.6185714285714285,0.1025789889772356,0.62,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
GradientBoosting,0.7075396825396825,0.0539129326636014,0.6920634920634919,0.7447329466954514,0.0879092717364547,0.7199719575641221,0.6908963585434174,0.1233056673368742,0.6814159292035398,0.6950793650793651,0.0924937265071782,0.6606349206349207,0.7077968578735842,0.1533185933955106,0.6708860759493671,0.8658730158730158,0.1103260245619374,0.8412698412698413,0.756874553154045,0.0837371685864902,0.7464788732394366,0.5242857142857142,0.2581567313846061,0.48,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
LightGBM,0.706468253968254,0.0795962506286228,0.6687301587301586,0.7743753066378748,0.0885236545041417,0.7080219425447238,0.6531792717086835,0.0709532379816886,0.6460176991150443,0.6496031746031747,0.0891188917724423,0.6474603174603175,0.7217027417027417,0.1779430745192559,0.7017543859649122,0.6515873015873016,0.1479770364812552,0.6349206349206349,0.6640562502631469,0.1098504802948609,0.6666666666666666,0.6476190476190476,0.2206206458782929,0.66,7.6,7.6,3.878143885933063,4,6.0,14,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,29,4,1.3103448275862069
KNN,0.6784920634920635,0.0898107665980319,0.649047619047619,0.7356087906024881,0.1165780015440051,0.687485839525862,0.6028851540616247,0.066650281629348,0.6017699115044248,0.6024603174603175,0.0674390255848325,0.5933333333333333,0.6514285714285715,0.1625310017523187,0.6363636363636364,0.6915873015873015,0.1387682923144802,0.6666666666666666,0.6492036948558687,0.0865281585098021,0.6511627906976745,0.5133333333333334,0.213801569477661,0.52,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
NaiveBayes,0.6690873015873016,0.0898816444137484,0.6447619047619046,0.7606973392730497,0.0666163330132101,0.7090026429008898,0.5879831932773109,0.0891270309565918,0.584070796460177,0.5617460317460317,0.0555315140724402,0.5609523809523809,0.6102673796791445,0.1081226824290848,0.6,0.7625396825396825,0.1394536363974047,0.7619047619047619,0.66379803982096,0.0928435902570847,0.6713286713286714,0.3609523809523809,0.2172055047472715,0.36,10.4,10.4,4.6303347611160905,4,12.0,16,corr_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,38,3,1.368421052631579
XGBoost,0.6548809523809525,0.1365600445027685,0.6139682539682539,0.7517182126423677,0.1382546535193226,0.660198032684721,0.6138935574229691,0.1162194089457539,0.6017699115044248,0.6039285714285715,0.1145607086163479,0.5953968253968254,0.6437878787878788,0.1650002086984238,0.640625,0.6704761904761904,0.205793145770351,0.6507936507936508,0.6415942678011645,0.1589059012324949,0.6456692913385826,0.5373809523809524,0.1621839329832454,0.54,7.6,7.6,5.425863986500215,4,4.0,18,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_all_triple_concat_batch/ADC_Post1_Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,3,1.7272727272727273
