Single_Tag,Dataset,Model,Mean_AUC,Std_AUC,Pooled_AUC,Pooled_AUC_Macro_OvR,Pooled_AUC_Micro_OvR,Mean_PR_AUC,Std_PR_AUC,Pooled_PR_AUC,Mean_Acc,Std_Acc,Pooled_Acc,Mean_Bal_Acc,Std_Bal_Acc,Pooled_Bal_Acc,Mean_Prec,Std_Prec,Pooled_Prec,Mean_Rec,Std_Rec,Pooled_Rec,Mean_F1,Std_F1,Pooled_F1,Mean_Specificity,Std_Specificity,Pooled_Specificity,Mean_Kappa,Std_Kappa,Pooled_Kappa,Pooled_Brier,Avg_Features,Mean_Selected_K,Std_Selected_K,Min_Selected_K,Median_Selected_K,Max_Selected_K,Pooled_AUC_CI95_Low,Pooled_AUC_CI95_High,Pooled_PR_AUC_CI95_Low,Pooled_PR_AUC_CI95_High,Pooled_Acc_CI95_Low,Pooled_Acc_CI95_High,Pooled_Bal_Acc_CI95_Low,Pooled_Bal_Acc_CI95_High,Pooled_Prec_CI95_Low,Pooled_Prec_CI95_High,Pooled_Rec_CI95_Low,Pooled_Rec_CI95_High,Pooled_F1_CI95_Low,Pooled_F1_CI95_High,Pooled_Specificity_CI95_Low,Pooled_Specificity_CI95_High,Pooled_Kappa_CI95_Low,Pooled_Kappa_CI95_High,Pooled_Brier_CI95_Low,Pooled_Brier_CI95_High,CI_Bootstrap_Requested,CI_Bootstrap_Min_Successful,Run_Name,Run_Dir,Experiment_ID,FS_METHOD,FS_N_FEATURES,USE_SMOTE,N_Unique_Selected_Features,Max_Selection_Count,Mean_Selection_Count,Source_Configuration,Fusion_Level,Method,USE_SMOTE_BOOL,Selected_SMOTE_Condition,Pair_Tag,Dataset_A,Dataset_B,Triple_Tag,Dataset_C,Quad_Tag,Dataset_D,All5_Tag,Dataset_E
Post1,Post1,NaiveBayes,0.6583512293806412,0.0954056929426743,0.6834435096153845,0.6838942307692306,0.6829667063020214,0.6984848032792522,0.1966292305667537,0.7204834664248103,0.607057699438122,0.0970852476616095,0.6293103448275862,0.5611157796451913,0.1016244246685522,0.6081730769230769,0.5661764705882353,0.2013864859526001,0.6265060240963856,0.7325490196078432,0.2147559257643511,0.8125,0.6335144848774691,0.2070903333097963,0.7074829931972789,0.3896825396825397,0.1878187640600134,0.4038461538461538,0.1397074509572853,0.1852218544313215,0.2240199128811448,0.2993260923364599,12.0,12.0,6.572670690061994,4,16.0,18,0.5793793411190801,0.792712249614792,0.5507423395827917,0.8575419938623712,0.5,0.7372881355932204,0.5239244851258582,0.696573769006035,0.4285714285714285,0.7866721311475409,0.6817727272727273,0.929422084623323,0.5436893203883495,0.8167651860609131,0.2571428571428571,0.5714285714285714,0.04649741075506,0.398840805316105,0.2079236258790162,0.4068471723741587,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,38,4,1.5789473684210529,Post1,Single,mRMR → EN,True,SMOTE,,,,,,,,,
Post1,Post1,ExtraTrees,0.6546101774042951,0.0935903374499282,0.6334134615384616,0.6334134615384615,0.6397889417360286,0.7520511989453526,0.0706752972838828,0.7265414944671009,0.5939011056919844,0.1026756577817509,0.5948275862068966,0.6258636788048553,0.0959082580100989,0.5895432692307692,0.6516317016317016,0.2215361118835,0.6307692307692307,0.6882352941176471,0.213392437026083,0.640625,0.6157109557109558,0.1105425698531098,0.6356589147286822,0.5634920634920635,0.2305688737513325,0.5384615384615384,0.2203113686921352,0.1780516836472795,0.1794099939795304,0.2310575107385404,12.0,12.0,4.1952353926806065,4,14.0,16,0.4780037762868801,0.7928475609023639,0.5161615064183438,0.8739838109509308,0.4754057782827462,0.7155459770114941,0.4717263427109974,0.7088850350645576,0.4193548387096774,0.8,0.4705882352941176,0.8163350340136054,0.4684588844163312,0.7671232876712328,0.3833088235294118,0.6964420995670995,-0.0557468863989076,0.413433527953963,0.1997387916057958,0.2613142141580474,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post1/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,29,5,2.068965517241379,Post1,Single,Corr. → mRMR,True,SMOTE,,,,,,,,,
Post2,Post2,SVM_RBF,0.7897615039281706,0.1272521514572494,0.7440828402366864,0.7440828402366864,0.7432975381693331,0.8761986278988442,0.0712902540056531,0.8146227235534622,0.6755665839536806,0.0549396712983553,0.6752136752136753,0.6882954545454545,0.0704483406630223,0.6692307692307693,0.7006151742993849,0.1158651856594017,0.7014925373134329,0.7521464646464646,0.2013671578788783,0.7230769230769231,0.6944312733786417,0.0704704043000131,0.7121212121212122,0.6244444444444444,0.1556190346667697,0.6153846153846154,0.3480960314449422,0.1187275029444884,0.3397683397683397,0.2052959979717733,10.8,10.8,3.919183588453085,8,8.0,18,0.5865891670717874,0.8734757621189406,0.6296550894759507,0.9198475157254952,0.5607197976506902,0.7798211009174312,0.5575549724822981,0.770855982253041,0.5094099776143268,0.8441630591630591,0.5409647635198794,0.8750385802469134,0.5437463039621528,0.8205202312138727,0.4807692307692308,0.76,0.1118116591376275,0.5377660585194696,0.1601440182928276,0.2611091200792749,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,22,5,2.4545454545454546,Post2,Single,EN → mRMR,False,No SMOTE,,,,,,,,,
Post2,Post2,SVM_RBF,0.7873092031425365,0.1294676321465468,0.7510355029585799,0.7510355029585799,0.7469501059244649,0.8718210725837888,0.0738718826600563,0.8213934890154204,0.6819069938424777,0.0251393501102935,0.6837606837606838,0.7044823232323232,0.0397467447598952,0.6846153846153846,0.7368421052631579,0.1363589210265485,0.7333333333333333,0.7089646464646464,0.2042311152440618,0.676923076923077,0.6831073762838469,0.0687921133879883,0.704,0.7,0.1596291999650486,0.6923076923076923,0.3727449037591397,0.0439589106809849,0.3657142857142857,0.2054131500006439,10.8,10.8,3.919183588453085,8,8.0,18,0.5931496081504702,0.8738106607243916,0.6468993127708619,0.9197089788784876,0.5574953611190409,0.7938931297709924,0.5593924992106247,0.7941204751131222,0.5292717086834736,0.8732834507042251,0.4736664295874822,0.8372165697674419,0.5176470588235295,0.8198917025003981,0.5428273809523809,0.8260869565217391,0.1155078656484333,0.5811033608895741,0.1547559237240749,0.2708218061782478,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,22,5,2.4545454545454546,Post2,Single,EN → mRMR,True,SMOTE,,,,,,,,,
Post2,Post2,ExtraTrees,0.7571071829405163,0.1027050881938623,0.7168639053254438,0.7168639053254438,0.7159763313609467,0.8361588425155523,0.04417749926044,0.8003583273829167,0.6592886683209264,0.1032346393964282,0.6410256410256411,0.6821212121212121,0.1037997855000192,0.6480769230769231,0.7554474421347487,0.1302393106566667,0.7169811320754716,0.6353535353535353,0.2587840544115338,0.5846153846153846,0.6368253968253968,0.1434920634920635,0.6440677966101694,0.7288888888888889,0.1712120914156286,0.7115384615384616,0.3331390014097278,0.1773868511305271,0.2894736842105263,0.2180318104014922,10.4,10.4,3.878143885933063,8,8.0,18,0.5601313171471896,0.8527265247797876,0.6331819106614339,0.9092956022674183,0.5187816131237184,0.7549019607843137,0.5274836753731343,0.761463392363579,0.4997807017543863,0.8656965174129352,0.3902100271002711,0.764720888355342,0.4533095238095238,0.7742049068605179,0.5581283542039356,0.8474668386145909,0.051054948579565,0.5080547965542715,0.1857082494606704,0.2545300795914997,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,33,4,1.5757575757575757,Post2,Single,mRMR → EN,True,SMOTE,,,,,,,,,
Post2,Post2,SVM_RBF,0.7523583052749718,0.1113802437806729,0.7168639053254439,0.7168639053254438,0.7034114982832932,0.8196305566595665,0.0458717521619721,0.7951372985770255,0.6585819318077382,0.0832682955976203,0.6410256410256411,0.6685732323232323,0.1056177653663604,0.6269230769230769,0.6867034399292464,0.1199762287617741,0.6533333333333333,0.7771464646464646,0.1995404947370179,0.7538461538461538,0.696829436583076,0.050797943497377,0.7,0.56,0.2932659855346421,0.5,0.3060423065778035,0.1763347666046013,0.2588235294117648,0.2200325190907499,10.4,10.4,3.878143885933063,8,8.0,18,0.5572338102510516,0.8514960018996752,0.6316745963772638,0.9052291517617402,0.5148442756897049,0.7565276145710927,0.5094911209766926,0.7415693429771709,0.4629560530679933,0.8051948051948052,0.5713789682539683,0.9076923076923076,0.5357142857142857,0.8105263157894737,0.31704107830552,0.6727360139860139,0.0199195167384916,0.4856615145329053,0.1738095304295764,0.2763306025303009,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,33,4,1.5757575757575757,Post2,Single,mRMR → EN,False,No SMOTE,,,,,,,,,
Post2,Post2,LightGBM,0.7437556116722783,0.1195637965077793,0.6923076923076923,0.6923076923076923,0.6961063627730295,0.820323679406593,0.0815479656382035,0.7435191731056903,0.6955178751952945,0.0984540009446365,0.6752136752136753,0.7039898989898989,0.1117982326537754,0.6730769230769231,0.7312280701754386,0.1176781113401345,0.7142857142857143,0.7257575757575758,0.1717016667093844,0.6923076923076923,0.709161712319607,0.0830676802832013,0.703125,0.6822222222222222,0.1796567371680687,0.6538461538461539,0.380123590132134,0.1912904591212314,0.3448275862068966,0.2386297378056885,8.4,8.4,3.666060555964671,4,10.0,12,0.5706657877879333,0.8117349666871465,0.592064760870592,0.8617516256591031,0.5765561015561016,0.767681277056277,0.5731651716213212,0.7659646782099936,0.5409590163934427,0.8412698412698413,0.5571428571428572,0.819672131147541,0.5783085466867469,0.7912337662337661,0.5,0.783797032326444,0.1458020335680162,0.5232752942316073,0.1831113617671118,0.2991521646873268,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,25,4,1.68,Post2,Single,Corr. → mRMR,False,No SMOTE,,,,,,,,,
Post2,Post2,LightGBM,0.7369703984287318,0.1237676641925296,0.6513313609467456,0.6513313609467456,0.6571699905033238,0.8163729412938906,0.0694899707494862,0.6959974711191044,0.6750592776399229,0.0642547676472732,0.6752136752136753,0.6946843434343434,0.0729548513861933,0.6711538461538462,0.7,0.1475729574745243,0.7076923076923077,0.7382575757575758,0.1707337780195856,0.7076923076923077,0.6917948717948718,0.0771006497421652,0.7076923076923077,0.6511111111111111,0.1453136242157494,0.6346153846153846,0.3553842265622989,0.1194534931089749,0.3423076923076923,0.2589423732661182,8.4,8.4,3.666060555964671,4,10.0,12,0.5196569691209952,0.7738441040418949,0.494161039204763,0.8427295314662174,0.5793650793650794,0.7652311006658832,0.5735076325502211,0.7617711978773531,0.5283018867924528,0.8289784011916582,0.5657356459330144,0.8301886792452831,0.5714285714285714,0.7973086850895839,0.4912200956937799,0.7547266076241818,0.1447920878552136,0.5194100913512985,0.2065472422661231,0.3191717815646595,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Post2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,25,4,1.68,Post2,Single,Corr. → mRMR,True,SMOTE,,,,,,,,,
Pre,Pre,LogisticRegression,0.6981748035914702,0.0703878787130751,0.6786982248520711,0.6786982248520711,0.679085397034115,0.7527950189509405,0.0626091451995264,0.7395409264937207,0.591298593879239,0.0485928592188318,0.5982905982905983,0.592121212121212,0.0509364686335181,0.5942307692307692,0.6215919701213819,0.1344941469260611,0.640625,0.6353535353535353,0.1108227721078645,0.6307692307692307,0.609094304388422,0.0826855161654172,0.6356589147286822,0.5488888888888889,0.1668295500366529,0.5576923076923077,0.1721947817670753,0.1000621078736021,0.1880998080614203,0.2281048360217744,10.4,10.4,4.2708313008125245,6,8.0,18,0.551639979338843,0.8005335201509338,0.5788798678654945,0.8784411689810604,0.4915179898899792,0.6947512335526316,0.4910380606499607,0.6977615442613365,0.4461111111111112,0.8167045454545452,0.4666666666666667,0.776160862354892,0.4810126582278481,0.7482014388489209,0.4053766532489937,0.7291807432432431,-0.0177715892373413,0.3796652011665821,0.1885494962286168,0.2715286417881229,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,34,5,1.5294117647058822,Pre,Single,mRMR → EN,True,SMOTE,,,,,,,,,
Pre,Pre,SVM_RBF,0.6781537598204265,0.09839375713556,0.6396449704142013,0.6396449704142013,0.6434728614215794,0.7432898136869619,0.047765689789151,0.6963997214980628,0.5926762246117085,0.0979530356141848,0.6153846153846154,0.5923989898989899,0.0748139207806761,0.5942307692307692,0.5965151515151516,0.1241570290415424,0.6219512195121951,0.7936868686868687,0.1871714718690985,0.7846153846153846,0.6566145092460881,0.1121293175514729,0.6938775510204082,0.3911111111111111,0.181407392284076,0.4038461538461538,0.1751514587994435,0.1539463250617125,0.1948310139165009,0.2390975935676983,10.4,10.4,4.2708313008125245,6,8.0,18,0.500430731031875,0.7685890425709525,0.4926839193694041,0.8527333334901434,0.4928434065934066,0.7288413955214647,0.492421059332824,0.6961080878989276,0.439989010989011,0.7764705882352941,0.6144535283993116,0.9130745341614904,0.536551013397458,0.804749612803304,0.2432227682227682,0.5686274509803921,-0.015432739374802,0.4042522380052911,0.196372018870158,0.2892045235484382,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,34,5,1.5294117647058822,Pre,Single,mRMR → EN,False,No SMOTE,,,,,,,,,
Pre,Pre,LightGBM,0.6700771604938272,0.1456299810247404,0.6127218934911243,0.6127218934911243,0.6179414128132076,0.7413324865471235,0.128524284816042,0.6496246803488994,0.6010008271298594,0.1093069818942608,0.5897435897435898,0.6102525252525253,0.131275961133924,0.5865384615384616,0.6169327731092438,0.1001460341793572,0.6349206349206349,0.656060606060606,0.2029030582717143,0.6153846153846154,0.6213317384370016,0.1120761977422455,0.625,0.5644444444444444,0.0989824775614225,0.5576923076923077,0.1929297912328185,0.2213211543707982,0.1724137931034483,0.2522271695329985,9.2,9.2,4.308131845707603,4,8.0,16,0.5131828100438488,0.7179237831998982,0.4804125690599101,0.8149594407396292,0.4841269841269841,0.6923076923076923,0.4862574621072284,0.6921606334841629,0.4444444444444444,0.7941626650660262,0.4655172413793103,0.7551900070372971,0.4705659536541889,0.7353117647058823,0.4254996776273372,0.7115530303030303,-0.027236853913648,0.377114808022589,0.218442304182226,0.2839462135694294,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,24,4,1.9166666666666667,Pre,Single,EN → mRMR,False,No SMOTE,,,,,,,,,
Pre,Pre,LogisticRegression,0.6677511223344557,0.132102467975406,0.6547337278106509,0.6547337278106509,0.6652786909197165,0.7250764865843131,0.0816808671714701,0.6806438379159452,0.5981463100817939,0.0753044585901696,0.6068376068376068,0.6023863636363636,0.0882118854001222,0.6,0.6258120981185997,0.1397047008291242,0.6417910447761194,0.6758838383838384,0.0737049361335312,0.6615384615384615,0.6335344225666806,0.074667091468319,0.6515151515151515,0.528888888888889,0.1856054490472986,0.5384615384615384,0.1891254201393019,0.1794068079068221,0.2007722007722008,0.2306369006246769,9.2,9.2,4.308131845707603,4,8.0,16,0.5321748450411791,0.7825948589642426,0.4899872267891929,0.8538276202057604,0.4903799019607843,0.7187607020547945,0.4891748121873524,0.7083443082913421,0.4210335621662853,0.8235552115583074,0.5,0.7962962962962963,0.477060691601976,0.7755163883735312,0.3799827586206897,0.7142857142857143,-0.0212152437963559,0.4092485850785812,0.1940138064480187,0.2706336528690927,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,24,4,1.9166666666666667,Pre,Single,EN → mRMR,True,SMOTE,,,,,,,,,
Pre,Pre,LogisticRegression,0.6144682940516274,0.1091848421140427,0.6213017751479291,0.6213017751479291,0.6229089049601869,0.6489743452391752,0.0900074611695639,0.6535836353752755,0.6086674018932083,0.0872803864353802,0.5897435897435898,0.596780303030303,0.0890844346750733,0.575,0.6352356103731815,0.0694814581696725,0.6133333333333333,0.6935606060606061,0.2033226637673952,0.7076923076923077,0.6382640503009714,0.0841560988395698,0.6571428571428571,0.5,0.2854496128592251,0.4423076923076923,0.1847459972459972,0.1660470755266993,0.1529411764705883,0.2458001577842138,10.4,10.4,3.4409301068170506,4,12.0,14,0.4931226533166458,0.7480094461697722,0.4607931317877652,0.8278639808772605,0.4504391891891892,0.7158295194508008,0.4510263929618768,0.6912959238730563,0.4037500000000001,0.787534722222222,0.5090829346092504,0.8805970149253731,0.4799834710743801,0.7885793650793651,0.2941176470588235,0.627906976744186,-0.0960821681687907,0.3861298035797206,0.216657007556709,0.2779968563538018,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,33,4,1.5757575757575757,Pre,Single,Corr. → mRMR,False,No SMOTE,,,,,,,,,
Pre,Pre,LogisticRegression,0.6120861391694725,0.0833701706852364,0.6218934911242605,0.6218934911242604,0.6231280590254948,0.6450507656893057,0.112117687195441,0.657452829465444,0.6080976013234078,0.0669452379010681,0.5982905982905983,0.5967803030303029,0.0673867551747548,0.5807692307692308,0.6214275608375778,0.0954621324191178,0.6153846153846154,0.7157828282828282,0.2052318884777859,0.7384615384615385,0.6391392111761324,0.097830302972184,0.6713286713286714,0.4777777777777777,0.2666666666666666,0.4230769230769231,0.1833080943446797,0.1194672021414631,0.165680473372781,0.2447573893631829,10.4,10.4,3.4409301068170506,4,12.0,14,0.4900549256501286,0.753483694153337,0.4632264707626879,0.8306123033215078,0.4599795918367347,0.726580255681818,0.4610464492816971,0.6935989989216026,0.4109413417632596,0.7857522796352582,0.5365328006728345,0.8983112257430607,0.4901713922979264,0.7976924732505227,0.2837787414279951,0.6,-0.0782220978632197,0.3890590499637695,0.2143447234138627,0.2799886392211748,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/Pre/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,33,4,1.5757575757575757,Pre,Single,Corr. → mRMR,True,SMOTE,,,,,,,,,
T2,T2,SVM_RBF,0.6744991582491583,0.0494379918900018,0.6420118343195267,0.6420118343195267,0.6360581488786617,0.7083171821340213,0.1085082333473791,0.6790838135038568,0.5814097968936679,0.0749696913153768,0.5897435897435898,0.592260101010101,0.0613925919961431,0.5903846153846154,0.6198015873015874,0.1298616431410154,0.6440677966101694,0.5978535353535352,0.1528747918042304,0.5846153846153846,0.5853632478632479,0.1026355253452585,0.6129032258064516,0.5866666666666667,0.1292714628644354,0.5961538461538461,0.1747672614276477,0.1216708982207285,0.1787072243346007,0.2497055342898065,12.4,12.4,3.4409301068170506,8,12.0,18,0.5444219066937119,0.7384773255410795,0.518686968871102,0.8287018470334329,0.5,0.6854012841091492,0.5017837715705138,0.6837020339611495,0.4545025728987993,0.7968855574324324,0.4264020438683949,0.740751633986928,0.4666666666666667,0.7297297297297297,0.4727015437392796,0.7209302325581395,0.0035233842461223,0.3600302574704001,0.2102632031069635,0.2924023938949782,2000.0,2000.0,elasticnet_then_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,True,26,5,2.3846153846153846,T2,Single,EN → mRMR,True,SMOTE,,,,,,,,,
T2,T2,KNN,0.6701529180695848,0.0982020967373296,0.628698224852071,0.628698224852071,0.6257944334867411,0.7071623910211274,0.085936499893411,0.7189497882550799,0.5240777502067824,0.0986667410534095,0.5470085470085471,0.5576010101010102,0.0656672679700064,0.5288461538461539,0.5799526707234619,0.161901340695909,0.5769230769230769,0.7285353535353536,0.2473587648231681,0.6923076923076923,0.5951414768806074,0.108407176651961,0.6293706293706294,0.3866666666666666,0.2616566405250671,0.3653846153846153,0.1016937486061138,0.1291293482642686,0.059171597633136,0.251001445766479,12.4,12.4,3.4409301068170506,8,12.0,18,0.495286498459168,0.7473584458659086,0.546651080309085,0.8547205676264593,0.4199838709677419,0.6573564593301434,0.4147679924242424,0.6227741836816029,0.3783783783783784,0.735855607966457,0.5254028896915811,0.8352978406552495,0.4565122044241037,0.7472848788638261,0.2,0.5143749999999995,-0.173396734591038,0.2500163185378588,0.2020136684086473,0.303417404491583,2000.0,2000.0,elasticnet_then_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,auto,False,26,5,2.3846153846153846,T2,Single,EN → mRMR,False,No SMOTE,,,,,,,,,
T2,T2,XGBoost,0.6654040404040404,0.1398017749236718,0.6928994082840236,0.6928994082840236,0.7008547008547008,0.7091351730252954,0.2063380995515698,0.6792658740728336,0.6419198603069571,0.1030296542446229,0.6666666666666666,0.6485732323232323,0.0646420699658389,0.6615384615384616,0.6690476190476191,0.1679204541190996,0.696969696969697,0.6993686868686868,0.129203380052529,0.7076923076923077,0.6612974744553692,0.1219381518487116,0.7022900763358778,0.5977777777777779,0.1758787461103056,0.6153846153846154,0.2933473807560992,0.1396106869269833,0.3236994219653178,0.2319007798535718,10.0,10.0,4.898979485566356,4,10.0,18,0.5829678766660524,0.796947557000399,0.5067235077142794,0.8360012106054353,0.5656455862977602,0.7628984024553395,0.5650542276872064,0.7557321705290875,0.5178571428571429,0.8289473684210527,0.5454545454545454,0.8571848739495795,0.5511770850072313,0.8105334281650071,0.509075500770416,0.7213342440801456,0.1274822842595305,0.5120474911956483,0.1787039093606473,0.2905938240995829,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,True,36,4,1.3888888888888888,T2,Single,mRMR → EN,True,SMOTE,,,,,,,,,
T2,T2,XGBoost,0.6439730639730639,0.1296043156008425,0.6630177514792899,0.6630177514792899,0.6719263642340566,0.6982078188952123,0.1971840735406997,0.6525142562561844,0.5508399963238673,0.1243721831047602,0.5811965811965812,0.5527398989898991,0.0850443379023198,0.5692307692307692,0.5762878787878788,0.1584220427150154,0.6111111111111112,0.6743686868686869,0.1406660860350945,0.676923076923077,0.6018478260869565,0.1295901408530131,0.6423357664233577,0.4311111111111111,0.1713274245990789,0.4615384615384615,0.1110266199503057,0.1733960912636932,0.1403508771929824,0.2409235810388326,10.0,10.0,4.898979485566356,4,10.0,18,0.560221590909091,0.7648373313343327,0.4796971655229685,0.8088435681034041,0.4818028024606972,0.6826939655172414,0.4761115792007704,0.6666666666666666,0.4230633802816901,0.767452242524917,0.5185185185185185,0.8261014492753622,0.4897732426303855,0.755821043675553,0.3249831081081081,0.6041666666666666,-0.0479899789124205,0.3317009586158522,0.1959685484856401,0.2880147384127906,2000.0,2000.0,mrmr_then_elasticnet_no_corr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,auto,False,36,4,1.3888888888888888,T2,Single,mRMR → EN,False,No SMOTE,,,,,,,,,
T2,T2,ExtraTrees,0.63912177328844,0.1143622909377707,0.6408284023668639,0.6408284023668639,0.6464314413032362,0.69697321245204,0.1308320579493275,0.7060364700757935,0.5894623655913979,0.1471246699725748,0.5726495726495726,0.5801641414141414,0.1397575703734364,0.5673076923076923,0.594202172096909,0.1377978969475444,0.6153846153846154,0.631439393939394,0.2017329080926804,0.6153846153846154,0.6010989010989012,0.1580462773045748,0.6153846153846154,0.5288888888888889,0.1671252949063392,0.5192307692307693,0.158828392236991,0.2563618104575975,0.1346153846153845,0.231058974140678,14.4,14.4,4.8,6,18.0,18,0.5283351394861001,0.7614745065789472,0.5404259065439162,0.8333529293422017,0.4761709601873536,0.6764943074003794,0.4666644385026738,0.6755286897367643,0.4305059523809525,0.7826268115942029,0.4687333776595745,0.7719298245614035,0.4714844926227041,0.7317073170731707,0.3555376344086022,0.6800212765957446,-0.0660562464659232,0.342336084022811,0.2065912763207616,0.2541586709487102,2000.0,2000.0,corr_mrmr_auto_k_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/corr_mrmr_auto_k_smote,corr_mrmr_auto_k,corr_mrmr,auto,True,43,4,1.6744186046511629,T2,Single,Corr. → mRMR,True,SMOTE,,,,,,,,,
T2,T2,LightGBM,0.626662457912458,0.1339835177552683,0.57603550295858,0.57603550295858,0.5806121703557601,0.7159790341846037,0.0905936678892017,0.6672904424577952,0.5600578990901571,0.1025139902657642,0.5641025641025641,0.5643560606060606,0.0995107438881272,0.5615384615384615,0.5726635593508658,0.1162442170710455,0.6129032258064516,0.586489898989899,0.196234219989762,0.5846153846153846,0.5619451542372434,0.1401949039933904,0.5984251968503937,0.5422222222222223,0.0850272287542621,0.5384615384615384,0.1193441351866856,0.1865817370135716,0.1223709369024856,0.2600238304772331,14.4,14.4,4.8,6,18.0,18,0.4566308426596445,0.7025763673346221,0.4938796738948564,0.8150008288286862,0.4596669653524492,0.6727272727272727,0.4602535499347724,0.6666666666666666,0.4150618087182824,0.7656402191558441,0.4193360840210053,0.7556321839080455,0.4367147821438119,0.7222338935574228,0.415377358490566,0.6666666666666666,-0.0789001819413305,0.3303999426804295,0.2247086971963511,0.2992517194624882,2000.0,2000.0,corr_mrmr_auto_k_no_smote,nested_cv_outputs_single_dataset_batch_smote_compare/T2/fs_method_comparison/corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k,corr_mrmr,auto,False,43,4,1.6744186046511629,T2,Single,Corr. → mRMR,False,No SMOTE,,,,,,,,,
